MOH_PRO_ID,NAME,_ADDRESS,COMMUNITY,POSTALCODE,OGF_ID,LON,LAT,LTC_Telephone,LTC_Fax,LTC_Website,_LHIN,_HCRC,_ADMINISTRATOR,_LICENSEE,_MANAGEMENT_FIRM,SERV_TYPE,SERV_DET,_LICENSED_BEDS,_SHORT_TERM_STAY_BEDS_APPROVAL,_RESIDENTS_COUNCIL,_FAMILY_COUNCIL,_ACCREDITATION,_FLSA,ADDITIONAL_INFORMATION
2321,Extendicare St. Catharines,283 Pelham Road,St. Catharines,L2S 1X7,127908536,-79.2583375,43.1300164,(905) 688-3311,(905) 688-5774,http://www.extendicare.com/facilities/stcatharines/accountability.htm,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Jane Freeman,Not provided,Not provided,Long-Term Care Home,For-Profit,153,No,Yes,Yes,Yes,No,Not provided
2485,Extendicare Starwood,114 Starwood Road,Ottawa,K2G 3N5,127908537,-75.75058475,45.35365104,(613) 224-3960,(613) 224-9309,http://www.extendicare.com/facilities/starwood/accountability.htm,Champlain,Champlain,Ms Sue Macgregor,Not provided,Not provided,Long-Term Care Home,For-Profit,192,No,Yes,Yes,Yes,No,Not provided
3044,Extendicare Timmins,62 St-Jean Avenue,Timmins,P4R 0A6,127908539,-81.37922354,48.47745537,(705) 531-3322,(705) 264-3500,http://www.extendicare.com,North East,North East,Mrs Kelly Roy,Not provided,Not provided,Long-Term Care Home,For-Profit,121,No,Yes,Yes,Yes,Yes,Not provided
2615,Extendicare Tri-Town,143 Bruce Street P.O. Box 999,Temiskaming Shores,P0J 1K0,127908540,-79.63014024,47.4407116,(705) 672-2151,(705) 672-5348,http://www.extendicare.com/facilities/tritown/accountability.htm,North East,North East,Ms Carol Johnson,Not provided,Not provided,Long-Term Care Home,For-Profit,60,Yes,Yes,Yes,Yes,No,Not provided
2609,Extendicare Van Daele,39 Van Daele Street,Sault Ste. Marie,P6B 4V3,127908541,-84.32442626,46.5294996,(705) 949-7934,(705) 945-0968,http://www.extendicare.com,North East,North East,Ms Mary Deschene,Not provided,Not provided,Long-Term Care Home,For-Profit,100,Yes,Yes,Yes,Yes,No,Not provided
2604,Extendicare York,333 York Street,Greater Sudbury,P3E 5J3,127908543,-81.00770999,46.47513468,(705) 674-4221,(705) 674-4281,http://www.extendicare.com/facilities/york/accountability.htm,North East,North East,Ms Tracy Lamirande,Not provided,Not provided,Long-Term Care Home,For-Profit,288,Yes,Yes,Yes,Yes,No,Not provided
2823,Fairfield Park,1934 Dufferin Avenue,Chatham-Kent,N8A 4M2,127908545,-82.41317704,42.59424955,(519) 627-1663,(519) 627-9920,Not provided,Erie St. Clair,Erie St. Clair,Ms Tracey Maxim,"Lapointe-fisher Nursing Home, Limited",Not provided,Long-Term Care Home,For-Profit,99,No,Yes,No,No,No,Not provided
M520,Fairhaven,881 Dutton Road,Peterborough,K9H 7S4,127908546,-78.3181645,44.32760755,(705) 743-4265,(705) 743-6292,http://www.fairhavenltc.com,Central East,Central East,Mr Lionel Towns,City And County Of Peterborough,Not provided,Long-Term Care Home,MHFA,256,Yes,Yes,Yes,Yes,No,Not provided
M521,Fairmount Home for the Aged,2069 Battersea Road R. R. #1,Kingston,K0H 1S0,127908547,-76.4650393,44.31345453,(613) 546-4264,(613) 546-0489,http://www.frontenaccounty.ca,South East,South East,Ms Susan Brant,The Corporation Of The County Of Frontenac,Not provided,Long-Term Care Home,MHFA,128,No,Yes,No,Yes,No,Not provided
2708,Fairvern Nursing Home,14 Mill Street,Huntsville,P1H 2A4,127908548,-79.21252518,45.32655728,(705) 789-6011,(705) 789-1371,http://www.fairvernnursinghome.ca,North Simcoe Muskoka,North Simcoe Muskoka,Ms Carolyn Zacharuk,Huntsville District Nursing Home Inc.,Not provided,Long-Term Care Home,Non-Profit,76,No,Yes,Yes,Yes,No,Not provided
M522,Fairview Lodge,632 Dundas Street West P.O. Box 300,Whitby,L1N 5S3,127908549,-78.95110597,43.87911204,(905) 668-5851,(905) 668-8934,http://www.durham.ca,Central East,Central East,Ms Marcey Wilson,Regional Municipality Of Durham,Not provided,Long-Term Care Home,MHFA,198,No,Yes,Yes,Yes,No,Not provided
2973,Fairview Manor,75 Spring Street,Mississippi Mills,K0A 1A0,127908550,-76.18837858,45.2295156,(613) 256-2414,(613) 256-8549,Not provided,Champlain,Champlain,Ms Mary Wilson Trider,Almonte General Hospital,Not provided,Long-Term Care Home,Non-Profit,112,Yes,Yes,Yes,Yes,No,Not provided
2992,Fairview Mennonite Home,515 Langs Drive,Cambridge,N3H 5E4,127908551,-80.34314237,43.3985479,(519) 653-5719,(519) 650-1242,http://www.fairviewmh.com/,Waterloo Wellington,Waterloo Wellington,Mr Steve Pawelko,Fairview Mennonite Homes,Not provided,Long-Term Care Home,CHFA,84,No,Yes,Yes,Yes,No,Not provided
2723,Fairview Nursing Home,14 Cross Street,Toronto,M6J 1S8,127908552,-79.4284992,43.64811218,(416) 534-8829,(416) 538-1658,http://www.schlegelvillages.com,Toronto Central,Toronto Central,Mr Saurabh Bhatnagar,Fairview Nursing Home Limited,Specialty Care Inc.,Long-Term Care Home,For-Profit,108,No,Yes,Yes,Yes,No,Not provided
2745,Faith Manor Nursing Home,7900 Mclaughlin Road South,Brampton,L6Y 5A7,127908553,-79.7413954,43.65400857,(905) 459-3333,(905) 459-8667,Not provided,Central West,Central West,Ms Tracy Kamino,Holland Christian Homes Inc.,Not provided,Long-Term Care Home,Non-Profit,120,No,Yes,Yes,Yes,No,Not provided
2850,Fenelon Court,44 Wychwood Crescent,Kawartha Lakes,K0M 1N0,127908554,-78.73121575,44.52845607,(705) 887-2100,(705) 887-6010,http://www.reveraliving.com/long-term-care/locations/fenelon-court,Central East,Central East,Ms Christine Keenan,Axr Operating (National) Lp,Not provided,Long-Term Care Home,For-Profit,67,No,Yes,Yes,Yes,No,Not provided
2673,Fiddick's Nursing Home,437 First Avenue P.O. Box 340,Petrolia,N0N 1R0,127908555,-82.13527248,42.87782012,(519) 882-0370,(519) 882-0375,http://www.fiddicksnursinghome.com/,Erie St. Clair,Erie St. Clair,Mr Michael Fiddick,Fiddick's Nursing Home Limited,Not provided,Long-Term Care Home,For-Profit,92,No,Yes,Yes,Yes,No,Not provided
2906,Fieldstone Commons Care Community,1000 Ellesmere Road,Toronto,M1P 5G2,127908556,-79.27792786,43.76727731,(416) 291-0222,(416) 291-4476,http://www.leisureworld.ca,Central East,Central East,Ms Lorraine Gibson,2063414 Ontario Limited As General Partner Of 2063414 Investment Lp,Not provided,Long-Term Care Home,For-Profit,224,Yes,Yes,Yes,Yes,No,Not provided
2829,Finlandia Hoivakoti Nursing Home,233 Fourth Avenue,Greater Sudbury,P3B 4C3,127908557,-80.92707806,46.48411438,(705) 524-3137,(705) 524-5723,http://www.finlandiavillage.ca,North East,North East,Ms Angela Patrick,Finlandia Nursing Home Limited,Not provided,Long-Term Care Home,For-Profit,112,Yes,Yes,Yes,Yes,No,Not provided
2834,Forest Hill,6501 Campeau Drive,Ottawa,K2K 3E9,127909011,-75.9096649,45.31438233,(613) 599-1991,(613) 599-9096,http://www.omni-way.com/ourhomes/foresthill.htm,Champlain,Champlain,Mr John Donzil,0760444 B.C. Ltd. As General Partner On Behalf Of Omni Health Care Limited Partnership,Not provided,Long-Term Care Home,For-Profit,160,No,Yes,Yes,Yes,No,Not provided
2625,Fosterbrooke,330 King Street West,Toronto,L1B 1G9,127909012,-79.39002689,43.64664588,(905) 987-4702,(905) 987-3621,http://www.reveraliving.com/long-term-care/locations/fosterbrooke,Central East,Central East,Ms Charlene Smith,Revera Long Term Care Inc.,Not provided,Long-Term Care Home,For-Profit,88,Yes,Yes,Yes,Yes,No,Not provided
2836,Fountain View Care Community,1800 O'Connor Drive,Toronto,M4A 1W7,127909013,-79.30496246,43.7205513,(416) 285-2000,(416) 285-2001,http://www.siennaliving.ca/long-term-care/locations/fountain-view.aspx,Toronto Central,Toronto Central,Mr Garry Butt,2063414 Ontario Limited As General Partner Of 2063414 Investment Lp,Not provided,Long-Term Care Home,For-Profit,158,No,Yes,Yes,Yes,No,Not provided
2940,Foyer Des Pionniers,67 15th Street P.O. Box 1538,Hearst,P0L 1N0,127909015,-83.68155737,49.6855452,(705) 362-7086,(705) 372-2996,Not provided,North East,North East,Ms Joelle Lacroix,Foyer Hearst - Mattice - Soins De Sante,Not provided,Long-Term Care Home,Non-Profit,67,Yes,Yes,Yes,No,No,Not provided
3022,Foyer Richelieu Welland,655 Tanguay Avenue,Welland,L3B 6A1,127909016,-79.22411608,42.99026247,(905) 734-1400,(905) 734-1386,http://www.foyerrichelieu.com,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Mr Sean Keays,Foyer Richelieu Welland,Not provided,Long-Term Care Home,CHFA,63,No,Yes,Yes,No,Yes,Not provided
2602,Franklin Gardens Long Term Care Home,24 Franklin Road,Leamington,N8H 4B7,127909018,-82.59815905,42.03082234,(519) 326-3289,(519) 326-0102,http://www.meritascare.ca/,Erie St. Clair,Erie St. Clair,Ms Stacey Vaillancourt,"Dtoc Long Term Care Lp, By Its General Partner, Dtoc Long Term Care Mgp (A General Partnership) By Its Partners, Dtoc Long Term Care Gp Inc. And Arch Venture Holdings Inc.",Universalcare Canada Inc.,Long-Term Care Home,For-Profit,120,No,Yes,Yes,Yes,No,Not provided
934,Friendly Manor Nursing Home,"9756 County Road, #2 P.O. Box 305",Deseronto,K0K 1X0,127909019,-77.03753288,44.20120689,(613) 396-3438,(613) 396-2729,http://www.friendlymanornursinghome.ca,South East,South East,Ms Debbie Long,Manorcare Partners Ii,Eldercare Management & Consulting Corp.,Long-Term Care Home,For-Profit,60,No,Yes,No,Yes,No,Not provided
2703,Frost Manor,225 Mary Street West,Kawartha Lakes,K9V 5K3,127909020,-78.74802544,44.34280103,(705) 324-8333,(705) 878-5840,http://www.omniway.ca,Central East,Central East,Doneath Stewart,0760444 B.C. Ltd. As General Partner On Behalf Of Omni Health Care Limited Partnership,Not provided,Long-Term Care Home,For-Profit,62,No,Yes,Yes,Yes,No,Not provided
M524,Fudger House,439 Sherbourne Street,Toronto,M4X 1K6,127909021,-79.37401808,43.66632209,(416) 392-5252,(416) 392-4174,http://www.toronto.ca/ltc/fudger.htm,Toronto Central,Toronto Central,Ms Nancy Lew,Toronto Long-term Care Homes And Services,Not provided,Long-Term Care Home,MHFA,250,Yes,Yes,Yes,Yes,No,Not provided
2364,Garden City Manor,168 Scott Street,St. Catharines,L2N 1H2,127909022,-79.2490279,43.18090941,(905) 934-3321,(905) 934-9011,http://www.reveraliving.com/long-term-care/locations/garden-city-manor,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Mr. Mathew Sticca,Revera Long Term Care Inc.,Not provided,Long-Term Care Home,For-Profit,200,No,Yes,Yes,Yes,No,Not provided
1133,Garden Court Nursing Home,1 Sand Beach Road,Toronto,M8V 2W2,127909023,-79.49680412,43.60194847,(416) 259-6172,(416) 253-8970,Not provided,Toronto Central,Toronto Central,Ms Deana Bennett,Shaparrall Limited,Not provided,Long-Term Care Home,For-Profit,45,No,Yes,Yes,No,No,Not provided
2882,Garden Terrace,100 Aird Place,Ottawa,K2L 4H8,127909024,-75.9013533,45.30963473,(613) 254-9702,(613) 254-9743,http://omniway.ca/homes/garden-terrace/,Champlain,Champlain,Ms. Christine Schyf,0760444 B.C. Ltd. As General Partner On Behalf Of Omni Health Care Limited Partnership,Not provided,Long-Term Care Home,For-Profit,160,Yes,Yes,Yes,Yes,No,Not provided
2961,Gardenview Long Term Care Home,72 Town Centre Drive,Townsend,N0A 1S0,127909025,-80.14080846,42.88835711,(519) 587-2448,(519) 587-2387,http://parkviewmeadows.ca,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Mara Di Biase,Parkview Meadows Christian Retirement Village,Not provided,Long-Term Care Home,Non-Profit,64,No,Yes,Yes,No,No,Not provided
M526,Gateway Haven Long Term Care Home,671 Frank Street P.O. Box 10,Wiarton,N0H 2T0,127909027,-81.12802874,44.74033219,(519) 534-1113,(519) 534-4733,http://www.brucecounty.on.ca,South West,South West,Ms Tolleen Parkin,Corporation Of The County Of Bruce,Not provided,Long-Term Care Home,MHFA,100,No,Yes,Yes,No,No,Not provided
2638,Georgian Heights,1115-10th Street East,Owen Sound,N4K 6B1,127909028,-80.92271796,44.56929067,(519) 371-1441,(519) 371-1092,http://www.retirementresidencesreit.com/homes/52/,South West,South West,Ms Tracee Givens,Grosvenor Health Care Partnership (No. 3),Revera Long Term Care Inc.,Long-Term Care Home,For-Profit,40,No,Yes,Yes,Yes,No,Not provided
M527,Georgian Manor Home for the Aged,101 Thompsons Road,Penetanguishene,L9M 0V3,127909029,-79.91975896,44.76795705,(705) 549-3166,(705) 549-5899,http://www.simcoe.ca,North Simcoe Muskoka,North Simcoe Muskoka,Ms Sherry Bell,Corporation Of The County Of Simcoe,Not provided,Long-Term Care Home,MHFA,143,Yes,Yes,Yes,Yes,No,Not provided
2764,Geraldton District Hospital,500 Hogarth Avenue West,Geraldton,P0T 1M0,127909030,-86.95471515,49.7226821,(807) 854-1862,(807) 854-1568,Not provided,North West,North West,Lucy Bonanno,Geraldton District Hospital,Not provided,Long-Term Care Home,Non-Profit,19,No,Yes,Yes,Yes,Yes,Not provided
M528,Gilmore Lodge,50 Gilmore Road,Fort Erie,L2A 2M1,127909031,-78.91490077,42.92079388,(905) 871-6160,(905) 871-0435,http://www.niagararegion.ca/living/seniors/long-term-care/locations/Gilmore_Lodge.aspx,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Beth Plato-Giles,The Regional Municipality Of Niagara,Not provided,Long-Term Care Home,MHFA,80,No,Yes,Yes,Yes,No,Not provided
2811,Glebe Centre,950 Bank Street,Ottawa,K1S 5G6,127909032,-75.68635463,45.39875615,(613) 238-2727,(613) 238-4759,http://www.glebecentre.ca,Champlain,Champlain,Mr Lawrence Grant,The Glebe Centre Incorporated,Not provided,Long-Term Care Home,Non-Profit,254,No,Yes,Yes,Yes,No,Not provided
981,Glen Hill Marnwood,26 Elgin Street,Bowmanville,L1C 3C8,127909033,-78.68988189,43.91588386,(905) 623-5731,(905) 623-4497,http://dchomes.ca/,Central East,Central East,Vanda Cozier,Glen Hill Terrace Christian Homes Inc.,Not provided,Long-Term Care Home,For-Profit,60,No,Yes,No,Yes,No,Not provided
2605,Glen Hill Strathaven,264 King Street East,Bowmanville,L1C 1P9,127909034,-78.67360958,43.91211196,(905) 623-2553,(905) 623-1374,http://dchomes.ca,Central East,Central East,Ms Michelle Stroud,Glen Hill Terrace Christian Homes Inc.,Not provided,Long-Term Care Home,For-Profit,199,Yes,Yes,No,Yes,No,Not provided
M529,Glen-Stor-Dun Lodge,1900 Montreal Road,Cornwall,K6H 7L1,127909035,-74.68347297,45.02602203,(613) 933-3384,(613) 933-7214,Not provided,Champlain,Champlain,Mr Steven Golden,The Corporation Of The City Of Cornwall,Not provided,Long-Term Care Home,MHFA,132,Yes,Yes,Yes,Yes,No,Not provided
2705,Golden Dawn Nursing Home,80 Main Street P. O. Box 129,Lion's Head,N0H 1W0,127909036,-81.25476241,44.98732872,(519) 793-3433,(519) 793-4503,http://www.goldendawn.ca,South West,South West,Ms. Barbara Sterling,Golden Dawn Senior Citizen Home,Not provided,Long-Term Care Home,Non-Profit,45,No,Yes,Yes,No,No,Not provided
M530,Golden Manor,481 Melrose Boulevard,Timmins,P4N 5H3,127909037,-81.34352043,48.48605697,(705) 360-2644,(705) 360-2683,http://www.timmins.ca/residents/golden-manor-home-for-the-aged,North East,North East,Ms Carol Halt,Corporation Of The City Of Timmins,Not provided,Long-Term Care Home,MHFA,177,Yes,Yes,Yes,Yes,No,Not provided
M531,Golden Plough Lodge,983 Burnham Street,Cobourg,K9A 5J6,127909038,-78.19501403,43.974485,(905) 372-8759,(905) 372-8525,http://www.northumberlandcounty.ca/en/departments_homefortheaged/Golden_Plough_Lodge.asp,Central East,Central East,Ms Clare Dawson,The Corporation Of The County Of Northumberland,Not provided,Long-Term Care Home,MHFA,151,No,Yes,Yes,Yes,No,Not provided
1033,Golden Years Nursing Home,704 Eagle Street North P.O. Box 3277,Cambridge,N3H 4T3,127909039,-80.35454297,43.404271,(519) 653-5493,(519) 650-1495,http://www.peoplecare.ca,Waterloo Wellington,Waterloo Wellington,Mr Paul Rektor,Golden Years Nursing Homes (Cambridge) Inc.,Not provided,Long-Term Care Home,For-Profit,90,No,Yes,Yes,No,No,Not provided
2588,Good Samaritan Nursing Home,481 Victoria Street East,New Tecumseth,L9R 1J8,127909040,-79.84545818,44.15887415,(705) 435-5722,(705) 435-0235,http://www.goodsamseniors.com,Central,Central,Ms Deirdre Britton,Clurelea Ltd.,Not provided,Long-Term Care Home,For-Profit,64,No,Yes,No,Yes,No,Not provided
2942,Grace Manor,45 Kingknoll Drive,Brampton,L6Y 5P2,127909041,-79.7414344,43.65293477,(905) 463-7002,(905) 459-7843,http://www.hch.ca,Central West,Central West,Mr Peter Dykstra,Holland Christian Homes Inc.,Not provided,Long-Term Care Home,Non-Profit,120,No,Yes,Yes,Yes,No,Not provided
M532,Grandview Lodge / Dunnville,657 Lock Street West,Dunnville,N1A 1V9,127909043,-79.634012,42.90833804,(905) 774-7548,(905) 774-1440,http://www.haldimandcounty.on.ca,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Jennifer Jacobs,The Corporation Of Haldimand County,Not provided,Long-Term Care Home,MHFA,128,No,Yes,Yes,Yes,No,Not provided
2879,Granite Ridge Care Community,5501 Abbott Street East,Ottawa,K2S 2C5,127909044,-75.90499029,45.26987472,(613) 831-5701,(613) 836-0643,http://www.specialty-care.com/314GraniteRidge.html,Champlain,Champlain,Ms Jennifer Powley,Specialty Care Ottawa Inc.,Not provided,Long-Term Care Home,For-Profit,224,No,Yes,Yes,Yes,No,Not provided
3023,Greenwood Court,90 Greenwood Drive,Stratford,N5A 7W5,127909045,-80.97615386,43.38293836,(519) 273-4662,(519) 273-1458,http://www.tcmhomes.com/greenwood/greenwood.html,South West,South West,Ms Joyce Penney,Tri-county Mennonite Homes,Not provided,Long-Term Care Home,CHFA,45,No,Yes,No,No,No,Not provided
M606,Grey Gables Home for the Aged,206 Toronto Street South,Markdale,N0C 1H0,127909046,-80.64029305,44.31395704,(519) 986-3010,(519) 986-4644,http://www.greycounty.ca/homes,South West,South West,Ms Shannon Cox,Corporation Of The County Of Grey,Not provided,Long-Term Care Home,MHFA,66,No,Yes,Yes,No,No,Not provided
2950,Grove Park Home For Senior Citizens,234 Cook Street,Barrie,L4M 4H5,127909047,-79.66946374,44.406012,(705) 726-1003,(705) 726-1076,http://www.groveparkhome.on.ca,North Simcoe Muskoka,North Simcoe Muskoka,Mr Paul Taylor,Grove Park Home For Senior Citizens,Not provided,Long-Term Care Home,Non-Profit,143,No,Yes,No,Yes,No,Not provided
2646,Groves Park Lodge,470 Raglan Street North,Renfrew,K7V 1P5,127909048,-76.69696637,45.48150272,(613) 432-5823,(613) 432-5287,http://gemhealth.com,Champlain,Champlain,Ms Donna Pinkham,Gem Health Care Group Limited,Not provided,Long-Term Care Home,For-Profit,90,Yes,Yes,Yes,Yes,No,Not provided
M556,H.J. McFarland Memorial Home,"R.R. #2, 603 Highway 49 Hallowell Township",Prince Edward,K0K 2T0,127909049,-77.13549669,44.02512415,(613) 476-2138,(613) 476-5727,http://www.pecounty.on.ca/government/corporate_services/mcfarland_home/index.php,South East,South East,Ms Natasha Williams (Acting),County Of Prince Edward,Not provided,Long-Term Care Home,MHFA,84,No,Yes,Yes,Yes,No,Not provided
891,Hallowell House,13628 Loyalist Parkway,Prince Edward,K0K 2T0,127909050,-77.1810026,43.99420194,(613) 476-4444,(613) 476-1566,http://www.reveraliving.com/long-term-care/locations/hallowell-house,South East,South East,Ms Leanne Weir,Revera Long Term Care Inc.,Not provided,Long-Term Care Home,For-Profit,97,No,Yes,Yes,Yes,No,Not provided
2706,Hamilton Continuing Care,125 Wentworth Street South,Hamilton,L8N 2Z1,127909051,-79.850476,43.24790499,(905) 527-1482,(905) 527-0679,http://www.hamiltonltc.com,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Kelly Younger,Schlegel Villages Inc.,Not provided,Long-Term Care Home,For-Profit,64,No,Yes,No,Yes,No,Not provided
2846,Hampton Terrace Care Centre,75 Plains Road West,Burlington,L7T 1E8,127909052,-79.8554949,43.3054254,(905) 631-0700,(905) 631-1824,http://www.hamptonterrace.ca,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Karen Verhaeghe,Unger Nursing Homes Limited,Not provided,Long-Term Care Home,For-Profit,101,No,Yes,Yes,Yes,No,Not provided
2770,Hanover Care Centre,700-19th Avenue,Hanover,N4N 3S6,127909053,-81.01594745,44.15930069,(519) 364-3700,(519) 364-7194,http://www.canadiancarecentres.ca,South West,South West,Ms Brenda Weppler,Hanover Nursing Home Limited,Not provided,Long-Term Care Home,For-Profit,41,No,Yes,No,No,No,Not provided
2720,Hardy Terrace,612 Mount Pleasant Road R. R. #2,Brantford,N3T 5L5,127909054,-80.31009543,43.08849134,(519) 484-2431,(519) 484-2590,http://www.verveseniorliving.com,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Deborah Langlois,"Diversicare Canada Management Services Co., Inc.",Not provided,Long-Term Care Home,For-Profit,101,Yes,Yes,Yes,Yes,No,Not provided
